lam,step,l_div,l_anchor
0.003,300,-0.822077751159668,4.4642720222473145
0.003,350,-0.835533082485199,4.907076358795166
0.003,400,-0.8794700503349304,4.967874526977539
0.003,450,-0.8768801093101501,4.804190635681152
0.003,500,-0.9053810834884644,5.241146564483643
0.003,550,-0.8368669748306274,4.061249256134033
0.003,600,-0.8590548634529114,5.952915191650391
0.003,650,-0.8813910484313965,4.762537479400635
0.003,700,-0.8752045035362244,4.558055877685547
0.003,750,-0.9041176438331604,4.6864914894104
0.003,800,-0.8951764106750488,4.910147666931152
0.003,850,-0.9028613567352295,5.31378173828125
0.003,900,-0.8986657857894897,4.62970495223999
0.003,950,-0.895613968372345,3.722841739654541
0.003,1000,-0.9122181534767151,5.033214569091797
0.003,1050,-0.9295546412467957,6.196592807769775
0.003,1100,-0.9339090585708618,5.002338886260986
0.003,1150,-0.9324286580085754,5.191555023193359
0.003,1200,-0.9257550835609436,4.949797630310059
0.003,1250,-0.9295172095298767,4.089606761932373
0.003,1300,-0.9216825366020203,4.647302150726318
0.003,1350,-0.9308174848556519,5.547332763671875
0.003,1400,-0.9201892614364624,4.756124019622803
0.003,1450,-0.9279490113258362,5.159389495849609
0.003,1500,-0.9399172067642212,5.504247665405273
0.003,1550,-0.9454154968261719,5.55745792388916
0.003,1600,-0.9531327486038208,4.6706743240356445
0.003,1650,-0.9411346912384033,5.264491081237793
0.003,1700,-0.934609055519104,3.744938373565674
0.003,1750,-0.9426319599151611,4.341531276702881
0.003,1800,-0.9389091730117798,5.636528491973877
0.003,1850,-0.9520890712738037,4.076080322265625
0.003,1900,-0.9423656463623047,4.703801155090332
0.003,1950,-0.9529938101768494,5.53593111038208
0.003,2000,-0.9456097483634949,4.900122165679932
0.003,2050,-0.9450867176055908,4.446925163269043
0.003,2100,-0.9567027688026428,5.885288238525391
0.003,2150,-0.9490556716918945,5.54337215423584
0.003,2200,-0.9542111158370972,4.771066188812256
0.003,2250,-0.952840268611908,4.7919840812683105
0.003,2300,-0.9597338438034058,4.85174036026001
0.003,2350,-0.9612706899642944,5.231196403503418
0.003,2400,-0.9587686061859131,4.277862071990967
0.003,2450,-0.9530794024467468,3.961216926574707
0.003,2500,-0.953944206237793,4.751441478729248
0.003,2550,-0.9634701609611511,4.983561992645264
0.003,2600,-0.9614591002464294,5.256629943847656
0.003,2650,-0.9576013088226318,3.8638737201690674
0.003,2700,-0.9651817083358765,4.563889026641846
0.003,2750,-0.9601214528083801,4.548746585845947
0.003,2800,-0.9563449025154114,3.9091548919677734
0.003,2850,-0.9647321105003357,5.037876605987549
0.003,2900,-0.9644261598587036,4.459947109222412
0.003,2950,-0.9591104984283447,4.856688976287842
0.003,2999,-0.9662514328956604,4.116315841674805
0.01,0,0.18899713456630707,1.9330482482910156
0.01,50,-0.3188626766204834,2.0526862144470215
0.01,100,-0.603995144367218,2.7723441123962402
0.01,150,-0.708073616027832,2.8519718647003174
0.01,200,-0.7199881076812744,3.5669219493865967
0.01,250,-0.7761363983154297,3.757772445678711
0.01,300,-0.7736154794692993,3.3963356018066406
0.01,350,-0.8221197128295898,4.063451766967773
0.01,400,-0.868311882019043,3.9673807621002197
0.01,450,-0.8636422157287598,3.8133671283721924
0.01,500,-0.8617934584617615,3.8530266284942627
0.01,550,-0.8357958793640137,3.2097790241241455
0.01,600,-0.8794994354248047,4.44229793548584
0.01,650,-0.824410080909729,3.6272614002227783
0.01,700,-0.8699199557304382,3.4392871856689453
0.01,750,-0.8850839138031006,3.306272029876709
0.01,800,-0.8875551223754883,4.26922607421875
0.01,850,-0.8951271772384644,3.8149313926696777
0.01,900,-0.9063920974731445,4.163159370422363
0.01,950,-0.897323489189148,2.9278016090393066
0.01,1000,-0.907092809677124,3.908554792404175
0.01,1050,-0.9156782031059265,4.0745415687561035
0.01,1100,-0.9066660404205322,3.5521371364593506
0.01,1150,-0.9287325739860535,3.4001309871673584
0.01,1200,-0.9083828330039978,3.3738596439361572
0.01,1250,-0.9207773804664612,3.2104125022888184
0.01,1300,-0.9166894555091858,3.141484022140503
0.01,1350,-0.9249494671821594,4.089415073394775
0.01,1400,-0.9092942476272583,2.895857572555542
0.01,1450,-0.9220661520957947,3.7361066341400146
0.01,1500,-0.9283071756362915,3.6365432739257812
0.01,1550,-0.9350816011428833,4.089814186096191
0.01,1600,-0.9469063878059387,3.4233314990997314
0.01,1650,-0.9310940504074097,3.700441837310791
0.01,1700,-0.9430159330368042,2.5231049060821533
0.01,1750,-0.9331306219100952,2.8545567989349365
0.01,1800,-0.9410415291786194,4.519518852233887
0.01,1850,-0.9352495074272156,2.639354705810547
0.01,1900,-0.9422354698181152,3.2893214225769043
0.01,1950,-0.9446559548377991,3.7719788551330566
0.01,2000,-0.9517009854316711,3.360292911529541
0.01,2050,-0.9436730742454529,3.1022913455963135
0.01,2100,-0.9500969052314758,3.7678029537200928
0.01,2150,-0.9391170144081116,3.6310861110687256
0.01,2200,-0.9452500343322754,3.1912741661071777
0.01,2250,-0.9310956001281738,3.147825241088867
0.01,2300,-0.9508256912231445,3.313319206237793
0.01,2350,-0.9632447361946106,3.679008960723877
0.01,2400,-0.954547643661499,2.980499505996704
0.01,2450,-0.9543488621711731,3.203385591506958
0.01,2500,-0.9514976739883423,3.7344472408294678
0.01,2550,-0.9561051726341248,3.3161234855651855
0.01,2600,-0.9517379403114319,3.842111110687256
0.01,2650,-0.9554131627082825,2.683666229248047
0.01,2700,-0.9465486407279968,2.9869728088378906
0.01,2750,-0.9543597102165222,3.214110851287842
0.01,2800,-0.9527044892311096,2.7707064151763916
0.01,2850,-0.9471421241760254,3.265399932861328
0.01,2900,-0.9526364207267761,2.8687479496002197
0.01,2950,-0.9585403203964233,3.4130914211273193
0.01,2999,-0.9608789682388306,2.7357072830200195
0.03,0,0.130423903465271,2.1511354446411133
0.03,50,-0.34160444140434265,1.0838345289230347
0.03,100,-0.5583877563476562,1.932987928390503
0.03,150,-0.7135704755783081,2.2356772422790527
0.03,200,-0.6881696581840515,3.1235504150390625
0.03,250,-0.7264280915260315,2.4265851974487305
0.03,300,-0.7781369090080261,2.2746949195861816
0.03,350,-0.7882540822029114,2.898402452468872
0.03,400,-0.8166685700416565,2.462804079055786
0.03,450,-0.8529078960418701,2.6780929565429688
0.03,500,-0.8290614485740662,2.6957292556762695
0.03,550,-0.8379337787628174,2.156977415084839
0.03,600,-0.8426610231399536,2.7549102306365967
0.03,650,-0.8044704794883728,2.7769105434417725
0.03,700,-0.8361780047416687,2.683122396469116
0.03,750,-0.8674232363700867,2.403480291366577
0.03,800,-0.8407298922538757,2.7922346591949463
0.03,850,-0.8643317222595215,2.634904384613037
0.03,900,-0.8575441241264343,2.563688278198242
0.03,950,-0.8692187070846558,1.8632620573043823
0.03,1000,-0.8625200986862183,2.5314998626708984
0.03,1050,-0.9017583131790161,2.7637555599212646
0.03,1100,-0.8779584765434265,2.522040367126465
0.03,1150,-0.8922112584114075,2.373975992202759
0.03,1200,-0.8966244459152222,2.490081787109375
0.03,1250,-0.8860509395599365,2.0718166828155518
0.03,1300,-0.8763354420661926,2.1062984466552734
0.03,1350,-0.9241909980773926,2.887831687927246
0.03,1400,-0.8982804417610168,2.039689064025879
0.03,1450,-0.893187403678894,2.748081684112549
0.03,1500,-0.9011026620864868,2.7119109630584717
0.03,1550,-0.921411395072937,2.8480725288391113
0.03,1600,-0.9113519191741943,2.250134229660034
0.03,1650,-0.9131136536598206,2.8448193073272705
0.03,1700,-0.913042426109314,1.811130166053772
0.03,1750,-0.8982173204421997,2.02290940284729
0.03,1800,-0.9225574135780334,3.282838821411133
0.03,1850,-0.9265621304512024,1.923584222793579
0.03,1900,-0.9143567681312561,2.325254201889038
0.03,1950,-0.9300770163536072,2.7255656719207764
0.03,2000,-0.9426019191741943,2.519294023513794
0.03,2050,-0.88665372133255,2.135531187057495
0.03,2100,-0.9454883933067322,2.782717704772949
0.03,2150,-0.9039765000343323,2.349517345428467
0.03,2200,-0.9350767135620117,2.3773765563964844
0.03,2250,-0.9096325039863586,2.1995129585266113
0.03,2300,-0.9360070824623108,2.2573258876800537
0.03,2350,-0.9229502081871033,2.293015956878662
0.03,2400,-0.9409922361373901,2.1197409629821777
0.03,2450,-0.9332171678543091,2.0380640029907227
0.03,2500,-0.9374774098396301,2.761441946029663
0.03,2550,-0.9303122162818909,2.2744154930114746
0.03,2600,-0.9109678268432617,2.582648277282715
0.03,2650,-0.9270188808441162,2.267390727996826
0.03,2700,-0.9161396622657776,2.1232407093048096
0.03,2750,-0.9395304918289185,2.059910535812378
0.03,2800,-0.9261242151260376,1.9076794385910034
0.03,2850,-0.9303947687149048,2.334646701812744
0.03,2900,-0.9361727833747864,1.9210304021835327
0.03,2950,-0.9448550939559937,2.438342332839966
0.03,2999,-0.9494364261627197,1.9553601741790771
0.1,0,0.03619473800063133,1.6333661079406738
0.1,50,-0.12448106706142426,0.5560071468353271
0.1,100,-0.31100767850875854,0.988355815410614
0.1,150,-0.6438854336738586,1.5383679866790771
0.1,200,-0.5215914249420166,1.6016145944595337
0.1,250,-0.6276863217353821,1.279384732246399
0.1,300,-0.621273934841156,1.5749951601028442
0.1,350,-0.6688792705535889,1.9837801456451416
0.1,400,-0.7429693341255188,1.5871233940124512
0.1,450,-0.7510795593261719,1.6567656993865967
0.1,500,-0.6680933237075806,1.3592493534088135
0.1,550,-0.7516429424285889,1.3875093460083008
0.1,600,-0.7728684544563293,1.8953903913497925
0.1,650,-0.6298882961273193,1.56282639503479
0.1,700,-0.671236515045166,1.5676571130752563
0.1,750,-0.784387469291687,1.555876612663269
0.1,800,-0.718713641166687,1.8063534498214722
0.1,850,-0.7657495141029358,1.8506373167037964
0.1,900,-0.7267308831214905,1.8431074619293213
0.1,950,-0.8185399174690247,1.400399088859558
0.1,1000,-0.7886952757835388,1.8772668838500977
0.1,1050,-0.7967371940612793,1.8370921611785889
0.1,1100,-0.7859931588172913,1.5820643901824951
0.1,1150,-0.8366624116897583,1.6732443571090698
0.1,1200,-0.775165319442749,1.6653468608856201
0.1,1250,-0.7910967469215393,1.3881281614303589
0.1,1300,-0.795595645904541,1.6510573625564575
0.1,1350,-0.8525416851043701,1.8958896398544312
0.1,1400,-0.7961485385894775,1.2868645191192627
0.1,1450,-0.7872507572174072,1.831572413444519
0.1,1500,-0.8356254696846008,1.6273077726364136
0.1,1550,-0.8096718788146973,1.8453322649002075
0.1,1600,-0.8568207025527954,1.5328021049499512
0.1,1650,-0.8177050352096558,1.8875588178634644
0.1,1700,-0.8190816044807434,1.1643515825271606
0.1,1750,-0.8306509256362915,1.5434614419937134
0.1,1800,-0.8142290711402893,2.131026029586792
0.1,1850,-0.8380518555641174,1.2887306213378906
0.1,1900,-0.8107301592826843,1.431995153427124
0.1,1950,-0.8504586219787598,1.8155220746994019
0.1,2000,-0.8490021228790283,1.7258963584899902
0.1,2050,-0.8285619020462036,1.477621078491211
0.1,2100,-0.8626694679260254,1.66400146484375
0.1,2150,-0.8157771229743958,1.7860636711120605
0.1,2200,-0.8339602947235107,1.6172091960906982
0.1,2250,-0.8387817144393921,1.5547568798065186
0.1,2300,-0.8372545838356018,1.589331865310669
0.1,2350,-0.8708637952804565,1.6463907957077026
0.1,2400,-0.8650028109550476,1.46457040309906
0.1,2450,-0.870754063129425,1.3760802745819092
0.1,2500,-0.8692792654037476,2.4966256618499756
0.1,2550,-0.8491401076316833,1.5216418504714966
0.1,2600,-0.8101332187652588,1.885964274406433
0.1,2650,-0.819200873374939,1.3559006452560425
0.1,2700,-0.8566716313362122,1.5262773036956787
0.1,2750,-0.8582037091255188,1.4115067720413208
0.1,2800,-0.8578022718429565,1.2425169944763184
0.1,2850,-0.8715881109237671,1.7257945537567139
0.1,2900,-0.8386738300323486,1.2756962776184082
0.1,2950,-0.896909236907959,1.716703176498413
0.1,2999,-0.8763760328292847,1.283713936805725
0.3,0,0.05478945001959801,1.7346651554107666
0.3,50,-0.01744043454527855,0.5262477397918701
0.3,100,-0.10373031347990036,0.7401371598243713
0.3,150,-0.2986302673816681,0.5143761038780212
0.3,200,-0.2894405126571655,1.0701621770858765
0.3,250,-0.29379501938819885,0.50557941198349
0.3,300,-0.39999499917030334,0.8848628401756287
0.3,350,-0.4527832269668579,0.7359200119972229
0.3,400,-0.5069556832313538,0.9178482294082642
0.3,450,-0.6202324628829956,2.5959503650665283
0.3,500,-0.5027205944061279,0.8820381760597229
0.3,550,-0.5701916813850403,0.824529230594635
0.3,600,-0.5022459030151367,0.7724661827087402
0.3,650,-0.39352738857269287,0.7469833493232727
0.3,700,-0.47543442249298096,0.9153975248336792
0.3,750,-0.6500189304351807,0.7472679615020752
0.3,800,-0.48219308257102966,0.9293456077575684
0.3,850,-0.547167181968689,0.884769856929779
0.3,900,-0.5437455773353577,1.1031063795089722
0.3,950,-0.6329047083854675,0.7677900791168213
0.3,1000,-0.5654386878013611,0.9683916568756104
0.3,1050,-0.6048996448516846,1.0409198999404907
0.3,1100,-0.5302008390426636,0.8979575634002686
0.3,1150,-0.6337785720825195,0.9513388276100159
0.3,1200,-0.5256837010383606,0.9173818826675415
0.3,1250,-0.6160533428192139,0.7082125544548035
0.3,1300,-0.613595187664032,0.8868948817253113
0.3,1350,-0.6795583963394165,1.0278726816177368
0.3,1400,-0.5944027304649353,0.7193821668624878
0.3,1450,-0.5659282207489014,1.2365163564682007
0.3,1500,-0.6025678515434265,0.858023464679718
0.3,1550,-0.6031301021575928,1.0831420421600342
0.3,1600,-0.6734671592712402,0.9470615386962891
0.3,1650,-0.6330288648605347,1.1601686477661133
0.3,1700,-0.7175486087799072,0.8450865745544434
0.3,1750,-0.5835723280906677,0.6340845823287964
0.3,1800,-0.5841373801231384,1.1597206592559814
0.3,1850,-0.6622760891914368,0.8625198602676392
0.3,1900,-0.6124979257583618,1.0317271947860718
0.3,1950,-0.6602782607078552,1.1821037530899048
0.3,2000,-0.7010480761528015,0.9273001551628113
0.3,2050,-0.6616545915603638,0.8544331192970276
0.3,2100,-0.7023630738258362,0.9867003560066223
0.3,2150,-0.6097519397735596,1.0197639465332031
0.3,2200,-0.6683244109153748,1.1944738626480103
0.3,2250,-0.6014800071716309,0.8255499005317688
0.3,2300,-0.7019782066345215,1.0054916143417358
0.3,2350,-0.7208631038665771,0.9779117107391357
0.3,2400,-0.7024244070053101,0.937117874622345
0.3,2450,-0.7415860891342163,0.8476201295852661
0.3,2500,-0.7094879746437073,1.6151633262634277
0.3,2550,-0.6701837182044983,0.9565169215202332
0.3,2600,-0.5503625869750977,1.0444763898849487
0.3,2650,-0.7389793395996094,0.8429022431373596
0.3,2700,-0.699698805809021,0.8603554368019104
0.3,2750,-0.7265496850013733,0.8616227507591248
0.3,2800,-0.6956983208656311,0.9055280685424805
0.3,2850,-0.6342539191246033,1.001625895500183
0.3,2900,-0.6981686353683472,1.021520972251892
0.3,2950,-0.7143418192863464,1.1298691034317017
0.3,2999,-0.7208030819892883,0.8696208596229553
1.0,0,0.07038252800703049,1.5770034790039062
1.0,50,-0.04881716147065163,0.4316628575325012
1.0,100,-0.10527370125055313,0.4983203709125519
1.0,150,-0.15678781270980835,0.39391645789146423
1.0,200,0.06637214869260788,0.5282471776008606
1.0,250,-0.1665225625038147,0.3823012709617615
1.0,300,-0.11195545643568039,0.3256725072860718
1.0,350,-0.08297308534383774,0.4167003333568573
1.0,400,-0.19503052532672882,0.2887038588523865
1.0,450,-0.3440910875797272,0.580750048160553
1.0,500,-0.17339912056922913,0.31098371744155884
1.0,550,-0.2309688925743103,0.33537760376930237
1.0,600,-0.20003221929073334,0.3637937903404236
1.0,650,-0.00450690183788538,0.31023797392845154
1.0,700,-0.13629913330078125,0.3653687834739685
1.0,750,-0.31451356410980225,0.32971665263175964
1.0,800,-0.052988577634096146,0.27768054604530334
1.0,850,-0.13578642904758453,0.35319188237190247
1.0,900,-0.21234549582004547,0.38837504386901855
1.0,950,-0.42147713899612427,0.3154751658439636
1.0,1000,-0.2154538631439209,0.39504191279411316
1.0,1050,-0.17964430153369904,0.3798528015613556
1.0,1100,-0.18520990014076233,0.3401588201522827
1.0,1150,-0.35228899121284485,0.36942583322525024
1.0,1200,-0.11541818082332611,0.3187938630580902
1.0,1250,-0.3194594383239746,0.2819543480873108
1.0,1300,-0.2078372836112976,0.2706413269042969
1.0,1350,-0.18894101679325104,0.3773045539855957
1.0,1400,-0.24382463097572327,0.25930437445640564
1.0,1450,-0.22357890009880066,0.3873942494392395
1.0,1500,-0.2131502777338028,0.32409077882766724
1.0,1550,-0.08499838411808014,0.3587408661842346
1.0,1600,-0.24137212336063385,0.9146679639816284
1.0,1650,-0.11850062757730484,0.3597768545150757
1.0,1700,-0.4456884562969208,0.35145103931427
1.0,1750,-0.253396600484848,0.2682180404663086
1.0,1800,-0.08592182397842407,0.36770492792129517
1.0,1850,-0.3200402557849884,0.30346158146858215
1.0,1900,-0.2515277862548828,0.3308403193950653
1.0,1950,-0.21180810034275055,0.3689810037612915
1.0,2000,-0.29339492321014404,0.3536517918109894
1.0,2050,-0.3272474706172943,0.3600771725177765
1.0,2100,-0.22232672572135925,0.33478254079818726
1.0,2150,-0.16678044199943542,0.33896690607070923
1.0,2200,-0.28376567363739014,0.3572443723678589
1.0,2250,-0.2194361388683319,0.39059364795684814
1.0,2300,-0.2969094514846802,0.3160116374492645
1.0,2350,-0.2426268458366394,0.31644338369369507
1.0,2400,-0.2916423976421356,0.24428682029247284
1.0,2450,-0.39377203583717346,0.34054088592529297
1.0,2500,-0.28007376194000244,0.8885373473167419
1.0,2550,-0.31796443462371826,0.4042244851589203
1.0,2600,-0.12359283119440079,0.3344733715057373
1.0,2650,-0.3030196726322174,0.25008952617645264
1.0,2700,-0.25599759817123413,0.2282944768667221
1.0,2750,-0.4105592668056488,0.3270900547504425
1.0,2800,-0.3207694888114929,0.42909616231918335
1.0,2850,-0.16602100431919098,0.38472265005111694
1.0,2900,-0.37101683020591736,0.9906322956085205
1.0,2950,-0.1632489114999771,0.3222074806690216
1.0,2999,-0.30859676003456116,0.2922358512878418
3.0,0,0.20215246081352234,1.743472933769226
3.0,50,0.12656494975090027,0.5331493020057678
3.0,100,-0.008536688052117825,0.5449627041816711
3.0,150,-0.06219520792365074,0.4544757008552551
3.0,200,0.1374192088842392,0.6354990005493164
3.0,250,-0.05597059428691864,0.37381044030189514
3.0,300,-0.08216527849435806,0.295673131942749
3.0,350,0.10518897324800491,0.3189755976200104
3.0,400,-0.12557247281074524,0.3163621425628662
3.0,450,-0.14498338103294373,0.26227301359176636
3.0,500,-0.034941669553518295,0.3176161050796509
3.0,550,-0.09438358247280121,0.21706637740135193
3.0,600,-0.03666074201464653,0.30380523204803467
3.0,650,0.07773274183273315,0.8905379772186279
3.0,700,0.18027228116989136,0.2672228515148163
3.0,750,-0.21562394499778748,0.6100908517837524
3.0,800,0.04125717282295227,0.2608124315738678
3.0,850,0.048237431794404984,0.3058335781097412
3.0,900,-0.03716788440942764,0.31139832735061646
3.0,950,-0.3148571848869324,0.25064751505851746
3.0,1000,-0.006208180449903011,0.25441986322402954
3.0,1050,0.13343779742717743,0.29674965143203735
3.0,1100,0.051692765206098557,0.19532552361488342
3.0,1150,-0.150370791554451,0.251986563205719
3.0,1200,0.015698453411459923,0.2983822822570801
3.0,1250,-0.2005746215581894,0.2431766539812088
3.0,1300,-0.005284327082335949,0.2039269059896469
3.0,1350,0.16819164156913757,0.1972608119249344
3.0,1400,-0.05999654904007912,0.2010836899280548
3.0,1450,-0.0029813568107783794,0.47754257917404175
3.0,1500,-0.08862186968326569,0.2606942057609558
3.0,1550,0.24681833386421204,0.19268974661827087
3.0,1600,-0.03649810329079628,0.20126460492610931
3.0,1650,0.06591379642486572,0.17480386793613434
3.0,1700,-0.19676853716373444,0.49811455607414246
3.0,1750,-0.0500168614089489,0.1446373611688614
3.0,1800,0.10461097210645676,0.3841733932495117
3.0,1850,-0.1068337932229042,0.17965903878211975
3.0,1900,-0.02519894205033779,0.23589737713336945
3.0,1950,-0.004924111999571323,0.48743125796318054
3.0,2000,-0.03894861787557602,0.18479356169700623
3.0,2050,-0.03787563741207123,0.3276994228363037
3.0,2100,0.09540467709302902,0.20136816799640656
3.0,2150,0.17385083436965942,0.14784187078475952
3.0,2200,0.026743993163108826,0.19529330730438232
3.0,2250,-0.022821715101599693,0.2290038764476776
3.0,2300,-0.11059398204088211,0.17414717376232147
3.0,2350,-0.03018029034137726,0.15889433026313782
3.0,2400,-0.11764183640480042,0.1682014912366867
3.0,2450,-0.15235945582389832,0.2702198028564453
3.0,2500,0.002094641560688615,0.29908499121665955
3.0,2550,-0.04963241145014763,0.2261347770690918
3.0,2600,0.1305978000164032,0.33850622177124023
3.0,2650,-0.1192004382610321,0.13584789633750916
3.0,2700,-0.034743260592222214,0.19590091705322266
3.0,2750,-0.0999184101819992,0.2146814465522766
3.0,2800,-0.06482291221618652,0.2853509485721588
3.0,2850,0.11467643827199936,0.18213309347629547
3.0,2900,0.005212266929447651,1.2199219465255737
3.0,2950,0.08104177564382553,0.19095677137374878
3.0,2999,-0.08232992142438889,0.19203519821166992
0.001,0,-0.13495346903800964,0.819165825843811
0.001,50,-0.3413196802139282,3.1586735248565674
0.001,100,-0.45253095030784607,2.2143473625183105
0.001,150,-0.5467112064361572,2.5950052738189697
0.001,200,-0.6874968409538269,2.725057363510132
0.001,250,-0.7248411774635315,3.047719955444336
0.001,300,-0.7069128751754761,2.5634984970092773
0.001,350,-0.8782739043235779,3.487692356109619
0.001,400,-0.8267584443092346,3.1472973823547363
0.001,450,-0.8571885228157043,3.442244291305542
0.001,500,-0.8642258644104004,3.2606699466705322
0.001,550,-0.8858934044837952,3.7517199516296387
0.001,600,-0.9031956195831299,3.053907632827759
0.001,650,-0.8734441995620728,3.672269821166992
0.001,700,-0.9231590032577515,3.7988333702087402
0.001,750,-0.904019296169281,2.650466203689575
0.001,800,-0.9124518036842346,3.732025384902954
0.001,850,-0.9094957709312439,3.5156540870666504
0.001,900,-0.9147228002548218,3.2828500270843506
0.001,950,-0.9269075393676758,3.528491973876953
0.001,1000,-0.921999454498291,4.449010372161865
0.001,1050,-0.9466137886047363,3.6446642875671387
0.001,1100,-0.9425012469291687,3.8210973739624023
0.001,1150,-0.9479216933250427,4.404833793640137
0.001,1200,-0.9484039545059204,4.023501873016357
0.001,1250,-0.9398248791694641,3.78783917427063
0.001,1300,-0.9410834312438965,3.5380029678344727
0.001,1350,-0.9553909301757812,4.914396286010742
0.001,1400,-0.9495088458061218,4.322354316711426
0.001,1450,-0.9469103217124939,3.4884185791015625
0.001,1500,-0.9438848495483398,3.38041090965271
0.001,1550,-0.9465129375457764,3.5830323696136475
0.001,1600,-0.9568889737129211,3.2563226222991943
0.001,1650,-0.9604539275169373,4.382724761962891
0.001,1700,-0.9608556032180786,4.8431715965271
0.001,1750,-0.9593306183815002,4.912316799163818
0.001,1800,-0.9559669494628906,5.1370978355407715
0.001,1850,-0.9679533243179321,5.102163314819336
0.001,1900,-0.9658379554748535,4.0510053634643555
0.001,1950,-0.97227543592453,4.679656982421875
0.001,2000,-0.9610033631324768,3.9127399921417236
0.001,2050,-0.9682565331459045,4.744382381439209
0.001,2100,-0.973784327507019,4.9962992668151855
0.001,2150,-0.965861976146698,4.384459495544434
0.001,2200,-0.9725553393363953,5.537333011627197
0.001,2250,-0.9687759280204773,4.357187747955322
0.001,2300,-0.9684779644012451,4.778497219085693
0.001,2350,-0.9639267921447754,4.232323169708252
0.001,2400,-0.9732073545455933,5.1897501945495605
0.001,2450,-0.9738413691520691,5.1201491355896
0.001,2500,-0.9747288227081299,4.740958213806152
0.001,2550,-0.9729049801826477,4.714110851287842
0.001,2600,-0.9729534983634949,4.359349727630615
0.001,2650,-0.9733313322067261,5.093969821929932
0.001,2700,-0.9761265516281128,4.936807155609131
0.001,2750,-0.9707445502281189,4.786787509918213
0.001,2800,-0.9742093682289124,4.9399614334106445
0.001,2850,-0.9760900139808655,5.083954811096191
0.001,2900,-0.9791253805160522,6.235894680023193
0.001,2950,-0.9778615236282349,4.415482521057129
0.001,2999,-0.9774973392486572,4.756270408630371
0.003,0,-0.03751155734062195,0.7891969680786133
0.003,50,-0.24278613924980164,0.9525296688079834
0.003,100,-0.47256001830101013,1.4189194440841675
0.003,150,-0.6366406679153442,1.735019326210022
0.003,200,-0.6440351009368896,2.111929178237915
0.003,250,-0.7612178325653076,2.9617881774902344
0.003,300,-0.7410459518432617,2.6760060787200928
0.003,350,-0.8600035905838013,3.4544687271118164
0.003,400,-0.8234329223632812,2.855539083480835
0.003,450,-0.8334766030311584,2.6492278575897217
0.003,500,-0.8665035963058472,2.6895647048950195
0.003,550,-0.8724547028541565,3.180142641067505
0.003,600,-0.8924328684806824,2.7968931198120117
0.003,650,-0.8712559938430786,3.050734758377075
0.003,700,-0.9248796701431274,3.0808093547821045
0.003,750,-0.9098125100135803,2.4978573322296143
0.003,800,-0.9223504662513733,2.8369550704956055
0.003,850,-0.899299144744873,3.0041487216949463
0.003,900,-0.924242377281189,3.0210940837860107
0.003,950,-0.9252230525016785,3.2303013801574707
0.003,1000,-0.9393448233604431,3.98078989982605
0.003,1050,-0.9285872578620911,3.2824206352233887
0.003,1100,-0.9349653720855713,3.842892646789551
0.003,1150,-0.9537889957427979,3.976773738861084
0.003,1200,-0.9350375533103943,3.817655086517334
0.003,1250,-0.943391740322113,3.2892751693725586
0.003,1300,-0.9378387331962585,3.3214244842529297
0.003,1350,-0.9540528059005737,3.7375400066375732
0.003,1400,-0.9416928887367249,3.7866132259368896
0.003,1450,-0.9602143168449402,3.1221437454223633
0.003,1500,-0.943802535533905,3.181774616241455
0.003,1550,-0.9548681974411011,3.3549964427948
0.003,1600,-0.9550085663795471,2.5941789150238037
0.003,1650,-0.9599195718765259,3.689849615097046
0.003,1700,-0.9562318325042725,3.6065361499786377
0.003,1750,-0.956920862197876,4.504787921905518
0.003,1800,-0.9542048573493958,3.903717517852783
0.003,1850,-0.9669274091720581,4.206994533538818
0.003,1900,-0.9655234813690186,3.5674376487731934
0.003,1950,-0.9573845863342285,3.587064027786255
0.003,2000,-0.9605836272239685,3.322549343109131
0.003,2050,-0.9711369872093201,4.086653709411621
0.003,2100,-0.9722324013710022,4.139585494995117
0.003,2150,-0.965142011642456,3.259345769882202
0.003,2200,-0.9680250883102417,4.015302658081055
0.003,2250,-0.9649444222450256,3.4553821086883545
0.003,2300,-0.9706502556800842,3.7088708877563477
0.003,2350,-0.9683542251586914,3.450685739517212
0.003,2400,-0.9709734320640564,4.186555862426758
0.003,2450,-0.9743776321411133,3.9906721115112305
0.003,2500,-0.9666869640350342,3.6536433696746826
0.003,2550,-0.9707134962081909,3.406481981277466
0.003,2600,-0.9733868837356567,3.3997435569763184
0.003,2650,-0.9740765690803528,3.87416934967041
0.003,2700,-0.9740412831306458,3.5773353576660156
0.003,2750,-0.9725188612937927,3.858837604522705
0.003,2800,-0.9717087745666504,3.642028570175171
0.003,2850,-0.9705457091331482,3.218895435333252
0.003,2900,-0.9761551022529602,4.51522159576416
0.003,2950,-0.9722616672515869,3.3645076751708984
0.003,2999,-0.972667396068573,3.3072879314422607
0.01,0,-0.05657251179218292,0.5817588567733765
0.01,50,-0.2839035093784332,0.549874484539032
0.01,100,-0.4555223286151886,0.9659316539764404
0.01,150,-0.6040520071983337,1.3136157989501953
0.01,200,-0.6378600001335144,1.9101561307907104
0.01,250,-0.7309237122535706,2.9210195541381836
0.01,300,-0.6876299381256104,2.6137843132019043
0.01,350,-0.8541517853736877,2.9017364978790283
0.01,400,-0.8315703272819519,2.7371716499328613
0.01,450,-0.845806360244751,2.96090030670166
0.01,500,-0.841248095035553,2.6511077880859375
0.01,550,-0.8645063042640686,2.396336317062378
