DMS_id,arm,alpha,alpha_eff,eps,rho,rho_base,auc,ap,delta
ACE2_SARS2-RBD_enrich_6M17,rand2,-1.0,-0.8453216031104449,0.07103728502988815,0.24870413759549398,0.24791057653143464,1.0,1.0,0.0007935610640593393
ACE2_SARS2-RBD_enrich_6M17,shuffled,-1.0,-0.7598274714494166,0.07103727757930756,0.24658037123358775,0.24791057653143464,1.0,1.0,-0.001330205297846887
ACE2_SARS2-RBD_enrich_6M17,iface,-0.5,-0.5,0.03551864251494408,0.24738221549205877,0.24791057653143464,1.0,1.0,-0.0005283610393758686
ACE2_SARS2-RBD_enrich_6M17,rand0,-0.5,-0.4037556066649076,0.035518646240234375,0.24870670911376536,0.24791057653143464,1.0,1.0,0.0007961325823307164
ACE2_SARS2-RBD_enrich_6M17,rand1,-0.5,-0.39582282692596815,0.035518646240234375,0.24873081583200188,0.24791057653143464,1.0,1.0,0.0008202393005672381
ACE2_SARS2-RBD_enrich_6M17,rand2,-0.5,-0.42266080155522245,0.035518646240234375,0.24831256603078766,0.24791057653143464,1.0,1.0,0.00040198949935302264
ACE2_SARS2-RBD_enrich_6M17,shuffled,-0.5,-0.3799137357247083,0.03551863878965378,0.24733794673435183,0.24791057653143464,1.0,1.0,-0.0005726297970828076
ACE2_SARS2-RBD_enrich_6M17,iface,0.5,0.5,0.035518646240234375,0.2479694424226399,0.24791057653143464,1.0,1.0,5.886589120526753e-05
ACE2_SARS2-RBD_enrich_6M17,rand0,0.5,0.4037556066649076,0.035518646240234375,0.24708599406193058,0.24791057653143464,1.0,1.0,-0.0008245824695040649
ACE2_SARS2-RBD_enrich_6M17,rand1,0.5,0.39582282692596815,0.035518646240234375,0.24709706675096568,0.24791057653143464,1.0,1.0,-0.0008135097804689573
ACE2_SARS2-RBD_enrich_6M17,rand2,0.5,0.42266080155522245,0.035518646240234375,0.24749390264040436,0.24791057653143464,1.0,1.0,-0.00041667389103028363
ACE2_SARS2-RBD_enrich_6M17,shuffled,0.5,0.3799137357247083,0.03551863878965378,0.24860674761742235,0.24791057653143464,1.0,1.0,0.0006961710859877124
ACE2_SARS2-RBD_enrich_6M17,iface,1.0,1.0,0.07103728502988815,0.24778572723965525,0.24791057653143464,1.0,1.0,-0.00012484929177938864
ACE2_SARS2-RBD_enrich_6M17,rand0,1.0,0.8075112133298152,0.07103729248046875,0.24608324846396826,0.24791057653143464,1.0,1.0,-0.0018273280674663828
ACE2_SARS2-RBD_enrich_6M17,rand1,1.0,0.7916456538519363,0.07103729248046875,0.2462773131867447,0.24791057653143464,1.0,1.0,-0.0016332633446899392
ACE2_SARS2-RBD_enrich_6M17,rand2,1.0,0.8453216031104449,0.07103728502988815,0.24716403333518547,0.24791057653143464,1.0,1.0,-0.000746543196249172
ACE2_SARS2-RBD_enrich_6M17,shuffled,1.0,0.7598274714494166,0.07103727757930756,0.2491536251489689,0.24791057653143464,1.0,1.0,0.0012430486175342703
ACE2_SARS2-RBD_enrich_6M17,iface,2.0,2.0,0.1420745849609375,0.2472401441377402,0.24791057653143464,1.0,1.0,-0.0006704323936944367
ACE2_SARS2-RBD_enrich_6M17,rand0,2.0,1.6150224266596305,0.1420745849609375,0.24406812344380996,0.24791057653143464,1.0,1.0,-0.003842453087624681
ACE2_SARS2-RBD_enrich_6M17,rand1,2.0,1.5832913077038726,0.1420745849609375,0.24452482764176764,0.24791057653143464,1.0,1.0,-0.0033857488896670007
ACE2_SARS2-RBD_enrich_6M17,rand2,2.0,1.6906432062208898,0.1420745700597763,0.24662105273566978,0.24791057653143464,1.0,1.0,-0.0012895237957648575
ACE2_SARS2-RBD_enrich_6M17,shuffled,2.0,1.5196549428988333,0.1420745551586151,0.25033882018433873,0.24791057653143464,0.9999738110203226,0.9994714587737845,0.0024282436529040885
ACE2_SARS2-RBD_enrich_6M17,iface,4.0,4.0,0.284149169921875,0.24506561585338182,0.24791057653143464,1.0,1.0,-0.002844960678052816
ACE2_SARS2-RBD_enrich_6M17,rand0,4.0,3.230044853319261,0.284149169921875,0.2397633729939391,0.24791057653143464,1.0,1.0,-0.00814720353749554
ACE2_SARS2-RBD_enrich_6M17,rand1,4.0,3.166582615407745,0.284149169921875,0.2401422135971923,0.24791057653143464,1.0,1.0,-0.007768362934242351
ACE2_SARS2-RBD_enrich_6M17,rand2,4.0,3.3812864124417796,0.2841491401195526,0.24712810039611902,0.24791057653143464,0.9998690551016132,0.9972283057117972,-0.000782476135315624
ACE2_SARS2-RBD_enrich_6M17,shuffled,4.0,3.0393098857976666,0.2841491103172302,0.2510678252717281,0.24791057653143464,0.9997904881625812,0.9962033531638724,0.003157248740293467
ACE2_SARS2-RBD_enrich_6M17,iface,8.0,8.0,0.56829833984375,0.2317502325215265,0.24791057653143464,1.0,1.0,-0.01616034400990815
ACE2_SARS2-RBD_enrich_6M17,rand0,8.0,6.460089706638522,0.56829833984375,0.23045666735351775,0.24791057653143464,1.0,1.0,-0.017453909177916893
ACE2_SARS2-RBD_enrich_6M17,rand1,8.0,6.33316523081549,0.56829833984375,0.2306895115963307,0.24791057653143464,1.0,1.0,-0.017221064935103947
ACE2_SARS2-RBD_enrich_6M17,rand2,8.0,6.762572824883559,0.5682982802391052,0.24935551522457391,0.24791057653143464,0.998062015503876,0.9712149956000298,0.001444938693139275
ACE2_SARS2-RBD_enrich_6M17,shuffled,8.0,6.078619771595333,0.5682982206344604,0.25207715362720606,0.24791057653143464,0.9984810391787136,0.9795704701227959,0.004166577095771423
